Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Cow,Brown Swiss,4.88,Male,575.56,Diarrhea,Vomiting,Fever,Weakness,17 hours,Yes,No,Yes,Yes,Yes,No,No,No,No,39.5°C,73.76,Bovine Viral Diarrhea
Cow,Gir,3.8,Female,473.7,Weight Loss,Diarrhea,Weakness,Poor Appetite,15 days,No,No,Yes,No,No,No,,,,38.7,80.0,Johnes Disease
Cow,Simmental,8.0,Female,630.0,Loss Of Appetite,Weight Loss,Lethargy,Reduced Milk Production,7 days,No,Yes,No,No,Yes,Yes,Yes,No,No,39.5°C,83.0,Johne's Disease
Cow,Limousin,3.5,Female,219.59,Poor Appetite,<missing>,Weakness,Weight Loss,2 days,No,Yes,No,No,No,No,,,,34.92,71.23,Johnes Disease
Cow,Jersey,9.86,Female,582.67,Diarrhea,<missing>,Nasal Discharge,Fever,2 days,No,No,No,Yes,Yes,No,No,Yes,No,39.9°C,82.45,Respiratory Disease
Cow,Gir,9.69,Female,466.2,Eye Discharge,Nasal Discharge,Nasal Discharge,Dehydration,2 days,Yes,No,No,Yes,No,No,No,Yes,No,39.2°C,48.8,Respiratory Disease
Cow,Jersey,9.3,Male,408.5,Coughing,Fever,Nasal Discharge,Lethargy,3 days,Yes,Yes,No,No,Yes,No,,,,40.7,86.0,Bovine Respiratory Disease
Cow,Ayrshire,4.1,Male,489.5,Fever,Coughing,Anorexia,Vomiting,12 days,No,No,No,Yes,Yes,No,No,Yes,Yes,38.7°C,73.0,Respiratory Disease
Cow,Simmental,0.81,Male,546.77,Weakness,Coughing,Diarrhea,Nasal Discharge,11 days,No,No,No,No,Yes,Yes,Yes,No,No,40.0°C,114.87,Foot and Mouth Disease
Cow,Holstein,7.82,Male,581.86,Diarrhea,Skin Lesions,Anorexia,Fever,7 days,Yes,No,Yes,No,No,Yes,Yes,No,No,39.2°C,65.87,Foot and Mouth Disease
Cow,Brahman,9.3,Male,457.5,Diarrhea,Skin Lesions,Swollen Udder,Reduced Appetite,12 days,Yes,No,No,No,No,No,No,No,No,39.7°C,57.0,Mastitis
Cow,Simmental,5.68,Male,463.15,Labored Breathing,Weight Loss,Coughing,Vomiting,11 days,No,Yes,No,No,No,No,No,No,No,39.0°C,71.97,Parasitic Infection
Cow,Brown Swiss,9.18,Female,36.41,Labored Breathing,Coughing,Nasal Discharge,Fever,11 days,Yes,Yes,Yes,No,No,Yes,,,,37.02,77.05,Bovine Respiratory Syncytial Virus
Cow,Angus,9.7,Male,458.8,Nasal Discharge,Eye Discharge,Vomiting,Weakness,13 days,No,No,No,No,No,No,No,No,No,39.0°C,57.0,Parasitic Infection
Cow,Belted Galloway,0.91,Male,551.11,Coughing,Vomiting,Diarrhea,Lameness,8 weeks,Yes,No,Yes,No,No,No,Yes,No,No,39.1°C,114.95,Foot and Mouth Disease
Cow,Brahman,1.6,Male,780.9,Labored Breathing,Eye Discharge,Anorexia,Lameness,13 days,Yes,No,No,Yes,No,No,No,Yes,Yes,39.6°C,66.0,Respiratory Disease
Cow,Red Poll,10.27,Male,563.63,<missing>,Nasal Discharge,Skin Lesions,Anemia,5 days,Yes,No,No,No,No,No,No,No,No,38.9°C,47.17,Parasitic Infection
Cow,Red Poll,7.9,Male,473.5,Diarrhea,Anorexia,Fever,Eye Discharge,7 days,Yes,No,No,No,No,Yes,No,No,No,41.0°C,57.0,Foot and Mouth Disease
Cow,Brown Swiss,7.3,Female,619.11,Skin Lesions,Fever,Eye Discharge,Anorexia,7 days,No,No,Yes,No,No,No,No,No,No,38.8°C,51.19,Parasitic Infection
Cow,Holstein,8.44,Female,697.7,Loss Of Appetite,Fever,Coughing,Lethargy,5 days,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,39.2°C,73.24,Bovine Respiratory Disease
Cow,Angus,9.3,Male,580.4,Weight Loss,Diarrhea,Weakness,Poor Appetite,15 days,Yes,Yes,Yes,Yes,No,No,,,,38.2,74.0,Johnes Disease
Cow,Red Angus,5.22,Female,525.24,Nasal Discharge,Weight Loss,Eye Discharge,<missing>,18 hours,No,No,Yes,No,Yes,No,No,No,No,39.1°C,85.41,Parasitic Infection
Cow,Belted Galloway,6.36,Male,495.85,Coughing,Diarrhea,Vomiting,Fever,13 days,Yes,No,Yes,No,No,No,No,Yes,No,39.4°C,62.64,Bovine Viral Diarrhea
Cow,Jersey,7.3,Female,494.6,Coughing,Dehydration,Fever,Nasal Discharge,4 days,No,No,No,No,No,Yes,Yes,No,No,39.2°C,76.0,Foot and Mouth Disease
Cow,Gir,10.18,Female,613.23,Labored Breathing,Vomiting,Coughing,Nasal Discharge,7 hours,No,No,No,Yes,Yes,No,No,No,Yes,40.3°C,54.52,Respiratory Disease
Cow,Gir,8.0,Female,487.0,Fever,Coughing,Labored Breathing,Nasal Discharge,10 days,Yes,Yes,No,No,No,No,,,,40.3,79.0,Bovine Respiratory Syncytial Virus
Cow,Hereford,10.95,Male,444.0,Anemia,Diarrhea,Skin Lesions,Fever,10 days,No,No,No,No,No,No,No,No,No,39.4°C,61.47,Parasitic Infection
Cow,Jersey,7.04,Male,535.07,Nasal Discharge,Diarrhea,Eye Discharge,Nasal Discharge,4 days,No,No,No,Yes,Yes,No,No,Yes,No,39.8°C,67.58,Respiratory Disease
Cow,Ayrshire,3.97,Male,553.57,Skin Lesions,Eye Discharge,Rumen Issues,Coughing,6 days,Yes,No,No,No,No,Yes,Yes,No,No,40.2°C,55.67,Foot and Mouth Disease
Cow,Jersey,4.78,Female,613.08,Weight Loss,Anorexia,Vomiting,Diarrhea,6 days,No,No,Yes,No,No,No,Yes,No,No,39.4°C,53.39,Parasitic Infection
Cow,Holstein,9.99,Male,618.24,Nasal Discharge,Weakness,Coughing,Fever,13 days,Yes,No,No,No,No,No,No,No,No,39.8°C,82.16,Mastitis
Cow,Angus,6.2,Female,440.19,Fever,Labored Breathing,Vomiting,Skin Lesions,5 days,No,No,Yes,No,No,No,No,No,No,38.7°C,81.59,Parasitic Infection
Cow,Charolais,3.31,Male,26.23,Lethargy,Nasal Discharge,Coughing,Fever,10 days,No,Yes,Yes,No,No,No,,,,38.94,79.59,Bovine Respiratory Disease
Cow,Aberdeen Angus,1.2,Male,701.1,Labored Breathing,Fever,Coughing,Coughing,1 days,No,No,No,Yes,Yes,No,No,No,No,40.1°C,82.0,Respiratory Disease
Cow,Red Poll,4.9,Male,530.6,Swollen Udder,Dehydration,Nasal Discharge,Weakness,5 days,Yes,No,No,No,No,No,No,No,No,38.9°C,76.0,Mastitis
Cow,Jersey,7.6,Female,584.8,Coughing,Nasal Discharge,Dehydration,Weakness,2 days,Yes,No,Yes,No,No,No,No,No,No,39.2°C,74.0,Bovine Viral Diarrhea
Cow,Brown Swiss,5.5,Male,551.2,Dehydration,Lameness,Fever,Labored Breathing,8 days,No,No,No,Yes,Yes,No,No,Yes,No,40.2°C,69.0,Respiratory Disease
Cow,Red Poll,7.1,Male,565.5,Labored Breathing,Skin Lesions,Nasal Discharge,Vomiting,12 days,No,No,No,Yes,Yes,No,No,Yes,No,39.7°C,78.0,Respiratory Disease
Cow,Brahman,1.12,Male,406.97,Diarrhea,Poor Appetite,Weakness,Weight Loss,7 days,Yes,No,No,Yes,No,No,,,,41.14,80.47,Johnes Disease
Cow,Angus,1.75,Female,688.59,Abdominal Pain,<missing>,Weakness,Loss Of Appetite,16 days,Yes,No,Yes,No,No,No,No,No,No,39.3°C,58.26,Bovine Coccidiosis
Cow,Shorthorn,8.6,Female,591.1,Diarrhea,Nasal Discharge,Swollen Udder,Fever,8 days,Yes,No,No,No,No,No,No,No,No,40.2°C,50.0,Mastitis
Cow,Aberdeen Angus,10.2,Male,492.6,Labored Breathing,Lameness,Skin Lesions,Weakness,6 days,No,No,No,No,Yes,No,No,Yes,No,41.0°C,59.0,Respiratory Disease
Cow,Jersey,1.9,Female,514.6,Fever,Skin Lesions,Diarrhea,Coughing,6 days,No,No,No,Yes,Yes,No,No,Yes,No,39.8°C,83.0,Respiratory Disease
Cow,Brown Swiss,4.9,Male,414.2,Lameness,Labored Breathing,Weakness,Fever,11 days,No,No,Yes,No,No,No,No,No,No,38.5°C,70.0,Bovine Viral Diarrhea
Cow,Limousin,2.31,Male,712.13,Nasal Discharge,Labored Breathing,Swollen Udder,Anorexia,1 days,Yes,No,No,No,No,No,No,No,No,40.1°C,63.15,Mastitis
Cow,Ayrshire,9.47,Male,557.95,Swollen Udder,Diarrhea,Fever,Lameness,5 days,No,No,No,No,No,No,No,No,No,38.9°C,68.07,Mastitis
Cow,Belted Galloway,10.2,Female,538.5,Skin Lesions,Anemia,Nasal Discharge,Vomiting,5 days,Yes,No,No,No,No,No,No,No,No,38.9°C,51.0,Parasitic Infection
Cow,Guernsey,8.4,Male,533.5,Diarrhea,Skin Lesions,Nasal Discharge,Reduced Appetite,3 days,Yes,No,No,No,No,No,No,No,No,39.5°C,81.0,Mastitis
Cow,Red Angus,9.53,Male,523.48,Lameness,Weakness,Diarrhea,Weight Loss,1 weeks,Yes,No,Yes,No,No,No,No,No,Yes,38.7°C,61.59,Parasitic Infection
Cow,Guernsey,6.9,Female,557.2,Coughing,Diarrhea,Skin Lesions,Swollen Udder,6 hours,Yes,No,No,No,No,No,No,No,No,40.4°C,82.0,Mastitis
Cow,Angus,4.7,Female,671.6,Fever,Skin Lesions,Labored Breathing,Anorexia,8 hours,No,No,Yes,No,No,No,No,No,No,40.0°C,50.0,Mastitis
Cow,Simmental,1.0,Female,544.1,Weakness,Diarrhea,Loss Of Appetite,Abdominal Pain,9 days,Yes,No,Yes,No,No,No,No,No,No,39.5°C,53.0,Bovine Coccidiosis
Cow,Shorthorn,6.1,Female,464.3,Anorexia,Fever,Labored Breathing,Respiratory Signs,2 days,Yes,No,Yes,Yes,No,No,No,No,No,39.3°C,64.0,Bovine Viral Diarrhea
Cow,Angus,3.96,Female,342.44,Fever,Dehydration,Weakness,Diarrhea,15 days,No,Yes,No,Yes,No,No,,,,38.47,108.33,Salmonellosis
Cow,Limousin,6.2,Female,612.4,Nasal Discharge,Dehydration,Eye Discharge,Diarrhea,4 days,Yes,No,Yes,No,No,No,Yes,No,No,38.5°C,73.0,Parasitic Infection
Cow,Ayrshire,7.94,Female,132.7,Dehydration,Diarrhea,<missing>,Fever,11 days,Yes,No,No,Yes,No,No,,,,40.92,81.23,Salmonellosis
Cow,Hereford,3.0,Female,650.0,Lethargy,Fever,Decreased Milk Yield,Nasal Discharge,8 days,Yes,No,No,Yes,No,No,No,No,No,39.6°C,75.0,Mastitis
Cow,Belted Galloway,9.63,Female,634.93,Coughing,Vomiting,Coughing,Diarrhea,14 days,Yes,No,No,Yes,Yes,No,No,Yes,Yes,39.8°C,60.08,Respiratory Disease
Cow,Charolais,7.9,Male,589.9,Eye Discharge,Weakness,Diarrhea,Vomiting,16 hours,Yes,No,No,No,No,Yes,Yes,No,No,39.9°C,63.0,Foot and Mouth Disease
Cow,Simmental,4.85,Female,490.77,Nasal Discharge,Coughing,Lethargy,<missing>,5 days,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,39.5°C,74.93,Bovine Viral Diarrhea
Cow,Limousin,5.4,Female,638.8,Fever,Weakness,Swollen Udder,Vomiting,18 hours,Yes,No,No,No,No,No,No,No,No,41.5°C,56.0,Mastitis
Cow,Limousin,5.57,Female,501.48,Fever,Labored Breathing,Skin Lesions,Vomiting,5 days,No,No,Yes,No,No,No,No,No,No,38.7°C,85.16,Parasitic Infection
Cow,Red Angus,5.87,Female,83.13,Fever,Labored Breathing,Coughing,Nasal Discharge,3 days,Yes,Yes,No,Yes,No,Yes,,,,39.56,83.12,Bovine Respiratory Syncytial Virus
Cow,Sahiwal,1.71,Female,651.25,Dehydration,Reduced Milk Production,Loss Of Appetite,Abdominal Pain,10 days,Yes,No,No,No,No,No,No,No,No,39.2°C,71.82,Bovine Coccidiosis
Cow,Limousin,8.5,Female,504.5,Anorexia,Labored Breathing,Coughing,Anemia,13 days,No,No,No,No,No,No,No,No,No,38.7°C,67.0,Parasitic Infection
Cow,Simmental,6.1,Female,513.0,Reduced Appetite,Dehydration,Fever,Vomiting,10 days,Yes,No,No,No,No,No,No,No,No,39.8°C,66.0,Mastitis
Cow,Jersey,3.75,Female,684.38,Loss Of Appetite,<missing>,Coughing,Lethargy,4 days,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,39.4°C,75.47,Bovine Tuberculosis
Cow,Shorthorn,1.9,Male,622.2,Weakness,Loss Of Appetite,Diarrhea,Reduced Milk Production,6 days,Yes,No,Yes,No,No,No,No,No,No,39.8°C,51.0,Bovine Coccidiosis
Cow,Simmental,5.69,Female,449.06,Nasal Discharge,Coughing,Labored Breathing,Fever,18 days,No,No,No,Yes,Yes,No,,,,41.31,79.74,Bovine Respiratory Syncytial Virus
Cow,Aberdeen Angus,6.59,Male,646.33,Skin Lesions,Nasal Discharge,Rumen Issues,Weakness,11 hours,Yes,No,No,No,No,Yes,Yes,No,No,39.5°C,51.48,Foot and Mouth Disease
Cow,Charolais,0.4,Female,625.9,Skin Lesions,Nasal Discharge,Vomiting,Coughing,1 days,No,No,No,Yes,Yes,No,No,Yes,Yes,38.9°C,131.0,Respiratory Disease
Cow,Angus,7.8,Male,472.4,Diarrhea,Nasal Discharge,Skin Lesions,Fever,1 days,Yes,No,No,No,No,Yes,Yes,No,No,40.6°C,57.0,Foot and Mouth Disease
Cow,Ayrshire,9.1,Female,486.2,Fever,Fever,Skin Lesions,Coughing,18 hours,No,No,No,No,Yes,No,No,No,No,39.2°C,78.0,Bovine Viral Diarrhea
Cow,Gir,5.16,Male,693.4,Weakness,Eye Discharge,Anorexia,<missing>,9 days,Yes,No,No,No,No,No,No,Yes,No,39.4°C,87.84,Bovine Viral Diarrhea
Cow,Dexter,0.1,Male,439.9,Reduced Milk Production,Abdominal Pain,Bloody Feces,Dehydration,17 days,Yes,No,Yes,No,Yes,No,No,No,No,39.0°C,122.0,Bovine Coccidiosis
Cow,Holstein,1.3,Female,532.8,Abdominal Pain,Weakness,Dehydration,Loss Of Appetite,19 days,Yes,No,No,No,No,No,No,No,No,39.8°C,74.0,Bovine Coccidiosis
Cow,Aberdeen Angus,7.8,Female,104.06,Weakness,<missing>,Dehydration,Fever,7 days,Yes,No,Yes,No,No,No,,,,40.63,77.88,Salmonellosis
Cow,Hereford,8.19,Female,634.44,Fever,Loss Of Appetite,Coughing,Lethargy,4 days,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,39.5°C,83.06,Bovine Respiratory Disease Complex
Cow,Red Angus,5.3,Male,611.9,Labored Breathing,Nasal Discharge,Skin Lesions,Diarrhea,4 days,Yes,No,No,No,No,No,Yes,No,No,38.6°C,82.0,Parasitic Infection
Cow,Simmental,1.1,Female,615.0,Weakness,Lameness,Lameness,Diarrhea,4 days,Yes,No,Yes,No,No,Yes,Yes,No,No,39.6°C,48.0,Foot and Mouth Disease
Cow,Red Angus,0.1,Female,473.44,Anorexia,Fever,Weakness,Labored Breathing,11 days,Yes,No,No,No,No,Yes,Yes,No,No,39.3°C,112.63,Foot and Mouth Disease
Cow,Gir,8.38,Female,707.92,Dehydration,<missing>,Diarrhea,Weight Loss,8 days,No,No,Yes,No,No,No,No,No,No,38.6°C,60.86,Parasitic Infection
Cow,Hereford,3.5,Female,570.0,Eye Discharge,Lameness,Anorexia,Dehydration,3 days,Yes,No,No,Yes,Yes,No,No,Yes,No,40.2°C,51.0,Respiratory Disease
Cow,Dexter,4.83,Male,698.57,Dehydration,Labored Breathing,<missing>,Anorexia,4 weeks,Yes,No,No,Yes,No,No,No,Yes,Yes,40.0°C,67.1,Respiratory Disease
Cow,Jersey,6.8,Female,712.1,Vomiting,Weight Loss,Diarrhea,Eye Discharge,11 days,No,No,Yes,No,No,No,No,Yes,No,38.4°C,49.0,Parasitic Infection
Cow,Red Poll,9.09,Female,508.95,Respiratory Signs,Diarrhea,Skin Lesions,Eye Discharge,9 days,Yes,No,Yes,No,No,No,No,No,No,39.5°C,52.88,Bovine Viral Diarrhea
Cow,Ayrshire,5.7,Female,481.3,Fever,Skin Lesions,Vomiting,Labored Breathing,5 days,No,No,Yes,No,No,No,No,No,No,38.7°C,81.0,Parasitic Infection
Cow,Angus,6.2,Female,649.7,Coughing,Fever,Diarrhea,Anorexia,10 days,Yes,No,Yes,No,No,No,No,Yes,No,40.4°C,67.0,Bovine Viral Diarrhea
Cow,Holstein,3.4,Male,544.0,Dehydration,Fever,Labored Breathing,Eye Discharge,5 days,No,No,No,No,Yes,No,No,No,No,40.3°C,76.0,Respiratory Disease
Cow,Brahman,6.13,Male,90.31,Coughing,Labored Breathing,Nasal Discharge,Fever,3 days,Yes,Yes,No,Yes,No,Yes,,,,40.7,92.69,Bovine Respiratory Syncytial Virus
Cow,Hereford,7.7,Male,508.6,Skin Lesions,Diarrhea,Weight Loss,Dehydration,11 days,Yes,No,No,No,No,No,No,No,No,38.6°C,60.0,Parasitic Infection
Cow,Limousin,4.93,Female,374.44,Labored Breathing,<missing>,Weakness,Lameness,11 days,No,No,Yes,No,No,No,No,No,No,38.5°C,70.64,Bovine Viral Diarrhea
Cow,Simmental,4.72,Female,449.27,Dehydration,Labored Breathing,Skin Lesions,Nasal Discharge,7 days,Yes,No,No,Yes,No,No,No,Yes,No,39.0°C,59.34,Respiratory Disease
Cow,Sahiwal,8.95,Male,568.02,Diarrhea,Rumen Issues,Vomiting,Skin Lesions,12 days,Yes,No,No,No,No,No,Yes,No,No,39.1°C,68.5,Foot and Mouth Disease
Cow,Simmental,4.6,Female,581.5,Coughing,Vomiting,Reduced Appetite,Weakness,14 days,Yes,No,No,No,No,No,No,No,No,39.0°C,65.0,Mastitis
Cow,Simmental,11.04,Female,509.02,Eye Discharge,Lameness,Nasal Discharge,Skin Lesions,1 days,No,No,No,Yes,Yes,No,No,Yes,No,39.6°C,61.93,Respiratory Disease
Cow,Aberdeen Angus,1.15,Male,336.83,Diarrhea,Fever,Weakness,Dehydration,6 days,Yes,Yes,Yes,Yes,No,No,,,,38.34,91.57,Salmonellosis
Cow,Ayrshire,5.49,Female,629.66,Coughing,Lethargy,Fever,Loss Of Appetite,5 days,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,39.6°C,78.55,Bovine Tuberculosis
Cow,Angus,6.64,Male,633.42,Fever,Lethargy,Decreased Milk Yield,<missing>,5 days,Yes,No,Yes,Yes,No,Yes,No,No,No,39.6°C,74.06,Mastitis
Cow,Angus,1.72,Male,509.61,Skin Lesions,Weakness,Nasal Discharge,Vomiting,17 hours,No,No,No,Yes,No,No,No,Yes,No,39.9°C,83.2,Respiratory Disease
Cow,Sahiwal,10.36,Male,475.77,Lameness,Weakness,Rumen Issues,Nasal Discharge,12 days,Yes,No,No,No,No,Yes,Yes,No,No,40.4°C,64.49,Foot and Mouth Disease
Cow,Dexter,10.4,Male,404.67,Weakness,Nasal Discharge,Coughing,Anorexia,3 days,No,No,No,Yes,Yes,No,No,Yes,Yes,40.3°C,77.61,Respiratory Disease
Cow,Angus,4.67,Female,579.54,<missing>,Lameness,Eye Discharge,Fever,12 days,No,No,No,Yes,Yes,No,No,Yes,No,39.9°C,90.96,Respiratory Disease
Cow,Brown Swiss,8.7,Female,366.53,Nasal Discharge,Coughing,Vomiting,Anorexia,11 hours,No,No,No,Yes,No,No,No,Yes,No,40.3°C,71.96,Respiratory Disease
Cow,Angus,0.8,Female,541.8,Coughing,Diarrhea,Nasal Discharge,Weakness,11 days,No,No,No,No,Yes,Yes,Yes,No,No,40.0°C,107.0,Foot and Mouth Disease
Cow,Aberdeen Angus,5.17,Female,540.14,Dehydration,Nasal Discharge,Swollen Udder,Weakness,5 days,Yes,No,No,No,No,No,No,No,No,38.9°C,70.81,Mastitis
Cow,Ayrshire,4.0,Female,543.6,Lameness,Coughing,Anorexia,Diarrhea,11 days,Yes,No,No,No,No,No,No,No,Yes,40.7°C,49.0,Bovine Viral Diarrhea
Cow,Dexter,6.5,Male,720.3,Coughing,Anemia,Diarrhea,Eye Discharge,18 hours,No,No,Yes,No,No,No,No,No,No,39.2°C,78.0,Parasitic Infection
Cow,Angus,2.81,Male,526.21,Coughing,Lethargy,Fever,Loss Of Appetite,4 days,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,39.4°C,88.31,Bovine Respiratory Disease
Cow,Gir,1.18,Female,657.31,Rumen Issues,Dehydration,<missing>,Diarrhea,9 days,Yes,No,No,No,No,Yes,Yes,No,No,39.7°C,78.4,Foot and Mouth Disease
Cow,Ayrshire,7.0,Female,550.0,Coughing,Loss Of Appetite,Lethargy,Fever,6 days,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,39.4°C,75.0,Bovine Johne's Disease
Cow,Angus,6.77,Male,748.02,Nasal Discharge,Weakness,Rumen Issues,<missing>,16 hours,Yes,No,No,No,No,Yes,Yes,No,No,39.0°C,77.61,Foot and Mouth Disease
Cow,Charolais,2.89,Female,466.28,Fever,Dehydration,Eye Discharge,Weight Loss,3 days,Yes,No,Yes,No,No,No,No,No,No,39.0°C,63.12,Parasitic Infection
Cow,Sahiwal,4.17,Female,479.72,Diarrhea,Nasal Discharge,Eye Discharge,<missing>,4 days,No,No,Yes,No,No,Yes,No,No,No,39.0°C,72.38,Parasitic Infection
Cow,Sahiwal,1.17,Female,563.41,Eye Discharge,Fever,Labored Breathing,<missing>,6 days,Yes,No,No,Yes,Yes,No,No,Yes,Yes,40.8°C,69.02,Respiratory Disease
Cow,Brown Swiss,0.19,Male,404.82,Fever,Coughing,<missing>,Dehydration,8 weeks,Yes,No,Yes,No,No,No,No,Yes,No,39.9°C,134.25,Bovine Viral Diarrhea
Cow,Holstein,9.85,Male,476.0,Weight Loss,<missing>,Diarrhea,Anorexia,9 days,No,No,Yes,No,No,No,No,No,No,38.7°C,81.16,Parasitic Infection
Cow,Angus,7.32,Female,486.89,Diarrhea,<missing>,Respiratory Signs,Diarrhea,23 hours,Yes,No,Yes,No,No,No,No,No,No,40.7°C,49.24,Bovine Viral Diarrhea
Cow,Sahiwal,4.87,Male,602.98,Vomiting,Eye Discharge,Dehydration,Lameness,1 days,Yes,No,Yes,No,Yes,No,No,No,No,40.8°C,81.07,Bovine Viral Diarrhea
Cow,Jersey,5.0,Female,500.0,Coughing,Nasal Discharge,Lethargy,Fever,5 days,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,39.5°C,81.0,Bovine Viral Diarrhea
Cow,Red Poll,5.72,Female,702.72,Coughing,<missing>,Vomiting,Anorexia,6 days,Yes,No,No,Yes,No,No,No,Yes,No,40.1°C,51.85,Respiratory Disease
Cow,Ayrshire,3.7,Male,646.78,Vomiting,Weakness,Coughing,Nasal Discharge,9 days,No,No,No,No,No,Yes,No,No,Yes,39.2°C,49.5,Mastitis
Cow,Holstein,5.23,Male,206.15,Poor Appetite,Diarrhea,Weight Loss,Weakness,15 days,No,Yes,Yes,No,No,No,,,,38.86,66.62,Johnes Disease
Cow,Shorthorn,11.35,Male,536.66,Nasal Discharge,<missing>,Coughing,Weakness,13 days,Yes,No,No,No,No,No,No,No,No,39.8°C,75.47,Mastitis
Cow,Dexter,3.27,Female,551.43,Fever,Lethargy,Loss Of Appetite,Coughing,5 days,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,39.4°C,96.85,Bovine Respiratory Disease
Cow,Brown Swiss,10.86,Male,631.09,Fever,<missing>,Skin Lesions,Labored Breathing,9 days,Yes,No,No,No,No,Yes,No,No,No,40.2°C,90.65,Foot and Mouth Disease
Cow,Holstein,5.93,Female,242.12,Fever,Coughing,<missing>,Labored Breathing,16 days,No,No,No,No,No,No,,,,42.4,111.29,Bovine Respiratory Syncytial Virus
Cow,Guernsey,7.56,Female,560.97,Dehydration,Appetite Loss,Diarrhea,Lethargy,6 days,Yes,Yes,No,No,Yes,No,No,Yes,No,39.3°C,89.49,Bovine Johne's Disease
Cow,Brown Swiss,11.8,Male,622.3,Nasal Discharge,Coughing,Nasal Discharge,Dehydration,12 days,No,No,No,Yes,Yes,No,No,Yes,No,39.3°C,61.0,Respiratory Disease
Cow,Ayrshire,0.9,Male,687.9,Fever,Diarrhea,Nasal Discharge,Skin Lesions,1 days,Yes,No,No,Yes,No,Yes,Yes,No,No,40.2°C,119.0,Foot and Mouth Disease
Cow,Belted Galloway,5.48,Male,667.12,Diarrhea,Eye Discharge,Lameness,Weakness,6 days,Yes,No,No,No,No,No,Yes,No,No,40.4°C,85.42,Foot and Mouth Disease
Cow,Gir,10.97,Female,48.81,Coughing,Lethargy,Nasal Discharge,Fever,11 days,Yes,No,Yes,No,Yes,No,,,,44.51,85.43,Bovine Respiratory Disease
Cow,Guernsey,2.16,Male,608.35,Anorexia,Swollen Udder,Labored Breathing,Nasal Discharge,1 days,Yes,No,No,No,No,No,No,No,No,40.1°C,63.25,Mastitis
Cow,Holstein,7.8,Male,18.2,Fever,Coughing,Labored Breathing,Nasal Discharge,17 days,Yes,Yes,Yes,Yes,No,No,,,,40.3,103.0,Bovine Respiratory Syncytial Virus
Cow,Dexter,8.58,Male,488.28,Lameness,Labored Breathing,Weakness,Dehydration,12 days,No,No,Yes,No,No,No,No,No,No,38.4°C,55.5,Parasitic Infection
Cow,Aberdeen Angus,6.15,Female,457.09,Fever,Coughing,Diarrhea,Vomiting,13 days,Yes,No,Yes,No,No,No,No,Yes,No,39.4°C,59.04,Bovine Viral Diarrhea
Cow,Brahman,4.35,Male,478.18,Diarrhea,Skin Lesions,Coughing,Fever,12 days,Yes,No,Yes,No,No,No,No,No,No,39.0°C,69.1,Parasitic Infection
Cow,Charolais,3.28,Female,645.4,Labored Breathing,Coughing,Fever,Nasal Discharge,5 days,Yes,No,No,Yes,Yes,No,No,Yes,No,40.1°C,89.46,Foot and Mouth Disease
Cow,Aberdeen Angus,2.9,Female,480.8,Lameness,Fever,Weakness,Fever,7 hours,Yes,No,No,No,Yes,Yes,Yes,No,Yes,39.6°C,69.0,Foot and Mouth Disease
Cow,Angus,3.18,Male,814.76,<missing>,Vomiting,Weakness,Skin Lesions,8 days,Yes,No,No,No,No,No,No,No,No,40.1°C,55.27,Mastitis
Cow,Sahiwal,8.12,Female,728.94,Dehydration,Skin Lesions,Skin Lesions,Labored Breathing,7 days,No,No,No,No,No,No,Yes,Yes,No,40.5°C,58.04,Foot and Mouth Disease
Cow,Gir,1.8,Female,309.4,Fever,Coughing,Labored Breathing,Nasal Discharge,16 days,Yes,Yes,No,Yes,No,No,,,,41,100.0,Bovine Respiratory Syncytial Virus
Cow,Brahman,4.6,Male,465.4,Nasal Discharge,Diarrhea,Skin Lesions,Eye Discharge,10 days,Yes,No,No,No,No,No,No,No,No,40.1°C,81.0,Mastitis
Cow,Red Angus,5.73,Female,567.75,Nasal Discharge,<missing>,Lameness,Anorexia,12 days,Yes,No,No,No,No,No,No,Yes,No,40.2°C,71.71,Respiratory Disease
Cow,Guernsey,5.16,Female,502.27,Nasal Discharge,Labored Breathing,Anemia,Dehydration,13 days,No,No,No,No,No,No,No,No,No,39.0°C,77.23,Parasitic Infection
Cow,Angus,10.33,Female,542.3,Diarrhea,Weakness,Lameness,Anorexia,6 days,Yes,No,No,No,Yes,No,No,No,No,38.2°C,46.4,Parasitic Infection
Cow,Holstein,10.4,Male,482.0,Skin Lesions,Anemia,Fever,Diarrhea,10 days,No,No,No,No,No,No,No,No,No,39.4°C,64.0,Parasitic Infection
